product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
26246802,Protein Bars Salted Caramel,"roasted peanuts (37%), glucose syrup, soy nuggets (20%) (isolated soy protein, tapioca starch, salt), compound dark chocolate (10%) sugar, vegetable oil, cocoa powder, milk solids, emulsifiers (492, 322 from soy), natural flavour], vegetable oil, caramel flavoured pieces (2,5%) [contains humectant (422), gelling agent (440), natural flavour, colours (150d, 171), acidity regulator (270)], humectant (422), sugar, salt (0,6%), natural flavour, caramelised sugar (0,2%), emulsifier (322 from soy), compound dark chocolate contains 12% cocoa solids minimum, salted caramel flavoured protein bar contains 18% soy protein isolate and 1,2%, cocoa solids, cbutes to the production of sustainable palm oil (mb), 174 milk , peanuts and soy, contain gluten cereals, egg, sesame, tree nuts, sulphites e for vegetarians, oc in a cool, dry place, 26246802",egg;milk;peanut;soy;wheat_gluten,egg;milk;peanut;sesame;soy;tree_nut;wheat_gluten,,egg;milk;peanut;soy;wheat_gluten,,sesame;tree_nut,,disagreement,kg_only_prediction,egg -> egg;gluten -> wheat_gluten;milk -> milk;peanuts -> peanut;sesame -> sesame;soy -> soy;soy protein -> soy;tree nuts -> tree_nut,,sulphites -> sulphites
3073781110500,Apéricube Saveurs de l'Authentique 48C,"LAIT écrémé réhydraté (origine : France), FROMAGES (dont 10% de CAMEMBERT dans les cubes saveur Camembert), BEURRE, sels de fonte (polyphosphates), concentré LACTIQUE LAITIER, protéines de LAIT, 0,55% de mix de fines herbes (persil et ciboulette) dans les cubes Fines Herbes, arôme naturel (LAIT) dans les cubes saveur Camembert, arômes naturels dans les cubes saveur Noix et saveur Jambon Cru. sel.",milk,milk;tree_nut,,milk,,tree_nut,,disagreement,kg_only_prediction,beurre -> milk;fromages -> milk;lait -> milk;lait ecreme -> milk;noix -> tree_nut;proteines de lait -> milk,,
0024182301014,Pickled ginger,"Ginger, rice malt(water, rice, sprouted barley), rice vinegar(water, rice), pickled shiso leaves(shiso leaf, ume vinegar(water, ume plum, salt)] , mirin(sweet rice, rice, water). sea salt.",,wheat_gluten,,,,wheat_gluten,,disagreement,kg_only_prediction,barley -> wheat_gluten,,
0080618416011,"Turkey sausage with egg whites, roasted potatoes & cheddar cheese flatbread breakfast sandwiches, turkey sausage","Flatbread (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, bread base [wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes], contains less than 2% of: raw sugar, yeast, sea salt, sunflower oil, olive oil, natural mold inhibitor [cultured wheat flour, vinegar], sodium bicarbonate, fumaric acid, calcium sulfate, ascorbic acid, enzymes), cage-free* egg whites (egg whites, whole milk, non-gmo corn starch, sea salt, pepper), turkey breakfast sausage (turkey thigh, water, salt, spices, sugar), organic salsa (organic diced tomatoes [organic tomatoes, organic tomato juice, sea salt, naturally derived citric acid, calcium chloride], organic diced onions, organic jalapeno peppers, organic vinegar, organic lime juice, organic scallions, organic cilantro, organic corn starch, sea salt, organic garlic powder, organic cumin, organic black pepper, organic coriander, organic chili powder), organic roasted russet potatoes (organic potatoes with organic olive oil), organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), monterey jack cheese (pasteurized cultured milk, salt, enzymes), organic green peppers, organic corn starch, sea salt, black pepper.",egg;milk;wheat_gluten,egg;milk;sesame;wheat_gluten,,egg;milk;wheat_gluten,,sesame,,disagreement,kg_only_prediction,barley -> wheat_gluten;barley flour -> wheat_gluten;egg -> egg;gluten -> wheat_gluten;milk -> milk;oat -> wheat_gluten;sesame -> sesame;wheat -> wheat_gluten;wheat flour -> wheat_gluten;wheat protein -> wheat_gluten;whole milk -> milk;whole wheat -> wheat_gluten;whole wheat flour -> wheat_gluten,,
8003170052321,Cereali croccanti,"Extruded cereals (rice flour 17.5%, oat flour 16.4%, corn flour 16%, sugar, vegetable extract (carrot juice, pumpkin juice), salt); hazelnut and cocoa cream 35% (sugar, vegetable oils (sunflower seed oil, shea oil), hazelnut paste 10% (on the finished product 3.5%), low-fat cocoa powder 6.5% (on the finished product 2.8%), whey powder, skimmed milk powder, emulsifier: sunflower lecithin; flavouring). May contain soy and almonds.",milk;tree_nut,milk;tree_nut;wheat_gluten,soy,milk;tree_nut,,wheat_gluten,,disagreement,kg_only_prediction,cream -> milk;hazelnut -> tree_nut;milk -> milk;milk powder -> milk;oat -> wheat_gluten;oat flour -> wheat_gluten;skimmed milk -> milk;whey -> milk,almonds -> tree_nut;soy -> soy,
93553520,"Cookies & Cream Vanilla Low-fat Greek Yogurt with Choc Cookie, Dark chocolate & Rice Crisps","Vanilla Flavoured Low Fat Yogurt (90%) [Skim Milk, Sugar, Water, Cream (4%) (Milk), Natural Flavours, Vegetable Gums (Pectin, Locust Bean Gum), Lemon Juice Concentrate, Vanilla Extract, Mineral Salt (Calcium Citrate), Live Cultures (Milk)], Choc Cookie (4%) (Wheat), Dark Chocolate (3%), Coated Rice Crisps (3%) (Milk). Contains Milk, Wheat, Gluten. May contain Almond, Brazil Nut, Cashew, Hazelnut, Macadamia, Pecan, Pine Nut, Pistachio, Peanut, Walnut, Soy, Egg, Sesame.",milk;tree_nut,milk;wheat_gluten,egg;peanut;sesame;soy;tree_nut,milk,tree_nut,wheat_gluten,tree_nut,disagreement,both_sides_different,cream -> milk;gluten -> wheat_gluten;milk -> milk;skim milk -> milk;wheat -> wheat_gluten,almond -> tree_nut;cashew -> tree_nut;egg -> egg;hazelnut -> tree_nut;macadamia -> tree_nut;peanut -> peanut;pecan -> tree_nut;pistachio -> tree_nut;sesame -> sesame;soy -> soy;walnut -> tree_nut,
7613312490433,Curry mild,"Curry. Zutaten: Kurkuma, Koriander, Senfkör - ner, Kreuzkümmel, Bockshornkleesamen, Pfeffer schwarz, Knoblauch, Zwiebeln, Ingwer, Kochsalz, Chili, Lorbeerblätter, Muskatnuss, Kann enthalten: Milch, Eler, Sellerie, Soja, Sesamsamen, Weizen. Curry. Ingrédients: curcuma, coriandre, graines de moutarde, cumin, graines de fenugre poivre noir, ail, oignons, gingembre, se de cuisine, piment, feuilles de laurie, noix de muscade. Peut contenir: lait, ceus céleri, soja, graines de sésame, blé. 7 &quot;613312 490433 962779/1224 Nährwerte valeurs nutritives 100 g enthalten/contlennent Energie énergie 1452 kJ (348 Fett matières grasses 12g da gesättigte Fettsäuren/dont ac saturés 1,3 g, Kohlenhydrate 34 g, davon Zucker/ dont sucres Ballaststoffe fibres alimenta Eiweiss protéines 14g, S Salz",celery;milk;mustard;sesame;soy;wheat_gluten,celery;egg;milk;mustard;sesame;soy;wheat_gluten,,celery;milk;mustard;sesame;soy;wheat_gluten,,egg,,disagreement,kg_only_prediction,eiweiss -> egg;graines de moutarde -> mustard;milch -> milk;moutarde -> mustard;sellerie -> celery;sesamsamen -> sesame;soja -> soy;weizen -> wheat_gluten,ble -> wheat_gluten;celeri -> celery;graines de sesame -> sesame;lait -> milk;sesame -> sesame;soja -> soy,
7613035149342,Beba Comfortis Lait de départ,"Lait écrémé, petit-lait partiellement deéminéralisé en poudre, lactose, maltodextrine, huiles végétales ( tournesol, colza), crème, fibres alimentaires (galacto-Oligosaccharides, fructo-Oligosaccharides), graise végétale (noix de cocol, sels minéraux (citrates de potassium, chlorure de magnésium, chlorure de sodium, chlorure de potassium, chlorure de magnésium, sulfate de fer, chlorurede calcium, sulfate de zinc, sulfate de cuivre, sulfate manganése, iodure de postassium, sélénate de sodium), émulsifiant ( lécithine de soja), vitamines A, D, E, I, C, B1, B2, Niacine, B6, acide folique, acide pantothénique, B12, biotine",milk;soy,milk;soy;tree_nut,,milk;soy,,tree_nut,,disagreement,kg_only_prediction,creme -> milk;lactose -> milk;lait -> milk;lait ecreme -> milk;lecithine de soja -> soy;noix -> tree_nut;soja -> soy,,
8008698046630,,"Aprikosenkonfitüre 20% (Glucose-Fructose Sirup, Aprikosenpüree 35% **, Saccharose, Verdickungsmittel: Pektin; Säureregulator: Zitronensäure), Eier*, Sonnenblumenöl, Zucker, Maisstärke, Reismehl, Dextrose, Maismehl, Erbsenprotein, Reisstärke, Früchteextrakt (Johannisbrot, Apfel), Backtriebmittel: Monokaliumtartrat, Natriumbicarbonat; Emulgator: Mono - und Diglyceride von Speisefettsäuren; Verdickungsmittel: Xanthan, Johannisbrotkernmehl; Salz, natürliches Aroma. Kann Soja, Lupinen und Schalenfrüchte (Haselnuss, Mandel) enthalten. *Eier aus Bodenhaltung. **Anteil im Gesamtprodukt: Aprikosenpüree 7%. LAKTOSEFREI WEIZENFREI.",egg;soy;tree_nut;wheat_gluten,egg;lupin;soy;tree_nut,,egg;soy;tree_nut,wheat_gluten,lupin,,disagreement,both_sides_different,eier -> egg;haselnuss -> tree_nut;lupinen -> lupin;mandel -> tree_nut;soja -> soy,,
05489213,,"Reseal Lift flap Peel back strip P Mieszanka orzechów nerkowca i suszonej stodzonej zurawny Składnik: 50% orzechy nerkowca, 50% žurawina suSZona stodzona (žurawina, cukier, olej slonecznikowy). Może zawierać orzeszki ziemne I inne orzechy Najiepie, spożyć przed: patrz tyl opakowania. Przechowywaćw chłodnym i suchym miejscu. Mimo zachowania najwyżSzej staranności podczas kontroli, produkt moze Zawierać elementy hupin. Pakowanow atmosferze ochronnej. Uwaga: Produkt hie powinien być spożywany przez małe dzieci ze względu na ryzyko Tadlawienia. Pakowano w Niemczech. HU Kesudió és STáritott, cukrozott amerikai tózegáfonya keveréke, Védőgázas somagolásban. 0sszetevők: 50% kesudió, 50% szárított, cukrozott merikai tőzegáfonya (60% amerikai tözegáfonya, 39% cukor, LIDL Wartość odżywcza/Átlagos tápértéktartalom/Hranilna vrednost/XpaHWTrEAH CTOMHOCTH/Declarație nutrițională /10 Wartość energetyczna/Energia/Energijska vrednost/ Енергийна стойност/Valoare energetica Tłuszcz/Zsír/Maščobe/Ma3HMHW/Grăsimi w tym kwasy tłuszczowe nasycone/ amelyből telített zsírsavak/od tega nasičene maščobe от които наситени мастни киселини/ din care acizi graşi saturați Węglowodany/Szénhidrát/Ogljikovi hidrati/ Вълехидрати/GIlucide 1959 469 kcal napraforgoolaj). Nyomokban földimogyorót és egyéb dióféléket tartalmazhat. Figyelem: A kisgyermekeknél a diófélék fulladást okozhatnak! A termék a gyártás során tanúsított legnagyobb gondosság ellenére is tartalmazhat elvétve héj-, illetve kavicsdarabokat. A termék összetételének elemzésekor kapott adatok a természetes alapanyagból készült élelmiszerek esetén megszokott mértékben ingadozhatnak. Készült: Németországban. Sušenih sladkanih brusnic. Sestavine: 50% indijski oreščki, 50% brusnice (brusnice, sladkor, sončnično olje). Lahko vsebuje sledi drugih oreskov in arašidov. Opozorilo: ni primerno za majhne otroke, ker obstaja nevarnost zadušitve. Izdelek je naraven proizvod, zato lahko jub skrbnim kontrolam in pakiranju vsebuje tujke (ostanke lupin, kamenčke ipd.). Uporabno najmanj do: glej odtis na zadnji strani embalaže. Hraniti v suhem prostoru, zašciteno pred toploto. Analizirane 24,18 4,7g SI Mešanica indijskih oreščkov in w tym cukry/amelyből cukrok/od tega sladkorji/ 50,6g от които захари/din care zaharuri Błonnik/Rost/Prehranske vlaknine/ Влакнини/Fibre Białko/Fehérje/Beljakovine/ Белтъци /Proteine Sól/Só/Sol/Con/Sare 39,1g 5,1g rednosti so podvržene običajnim nihanjem pri naravnih proizvodih. Pakirano v kontrolirani atmosferi. Pakiranc v Nemčiji. BG MHKC 9,8g 0,03g т кашу и сушени, подсладени червени боровинки. Съставки: 50% ашу, 50% подсладени червени боровинки (червени боровинки, вар, сльнчогледово масло). Може да съдържа следи от други ядки и ъстьци. Независимо от многократния производствен контрол е Masa netto:/Nettó tömeg:/Neto količina:/ Нетно количеств0:/Сantitate neta: ьзможно наличието на чужди тела (часТИЦИ ОТ черупки, КОСТИЛКИ И руги). Опаковано в защитна атмосфера. Възможни са откЛОнения от 200 geai тойностите на хранителната информация, характерни за суровите гродукти. Внимание: малките деца могат да се задавят с ЯДКИте. Dпаковано в Германия за Лидл Щифлунг енд Ко. КГ, Щифтсбергщрасе 1, 14167 Некарсум, Германия. RO scate, indulcite. Produs ambalat in atmosferă protectoare. Dystrybutor:/Forgalmazza:/Proizvedeno za: Lidl Stiftung & Co. KG, Stiftsbergstr. 1, DE-74167 Neckarsulm, Niemcy, Nemčja, Germania. Mix de nuci Caju și merişoare Najlepiej spożyć przed:/Bontatlan csomagolásban tárolva minőségét megőrzi (nap/hónap/év): a feltüntetet időpontig. Száraz, hűvös helyen tárolandó!/Uporabno najmanj do:/Heотворен при сыранение на сухю и хладно място най-добър до:/Партида: /АA se consuma de preferință înainte de/Nr. Lot: grediente: 50% nuci Caju, 50% merişoare (merişoare, zahăr, ulei de area soarelui nehidrogenat). Poate conține urme de alte fructe cu jä lemnoasă și arahide. A se păstra la loc uscat și răcoros, ferit de ele soarelui și de îngheț. Acesta este un produs natural. Deşi au fost tuate multiple controale de calitate produsul poate conține bucăţele oji sau sâmburi. Atenție! Copiii mici se pot îneca cu fructe cu coajă noasă! Valorile analizei pot avea variațiile specifice produselor rale. Ambalat în Germania pentru S.C. Lidl Discount SRL, Sat Jea, Comuna Ariceștii Rahtivani, DN 72, Crângul lui Bot, KM 73+810, / Prahova, România. 30.12.2020 LO 065 C2407 04:09 2081 5400",,lupin,,,,lupin,,disagreement,kg_only_prediction,lupin -> lupin,,
0899105001766,899105001766,"Cane sugar, glucose syrup, water, sucrose syrup, citrus pectin, citric acid, trisodium citrate, natural flavors, black carrot concentrate (color) and choline chloride. Bursting with great flavor and healthy ingredients, YumVs gives everyone something to truly smile about when taking their daily supplements. YumVs. Healthy made Happy! KEEP OUT OF REACH OF CHILDREN Does not contain eggs, wheat (gluten), milk, peanuts, tree nuts, sty or shellfish. Suggested Use: As a dietary supplement, take two (2) gummies per day. Chew thoroughly before swallowing. Do not exceed suggested serving size. If you have a medical condition, are taking medication, or are pregnant or nursing aska doctor before using. Not for children under 2 years of age due to Do not use this product if safety seal under cap is torn or missing Store at room temperature. Avoid excessive heat. Color may change over time, this does not affect the potency of the product",,egg;milk;peanut;tree_nut;wheat_gluten,,,,egg;milk;peanut;tree_nut;wheat_gluten,,disagreement,kg_only_prediction,eggs -> egg;gluten -> wheat_gluten;milk -> milk;peanuts -> peanut;tree nuts -> tree_nut;wheat -> wheat_gluten,,
4750174443672,Smoked sausage unusual with seeds,"Pork (100 g of product is made from 83 g of meat), pork fat, vegetable protein (contains soy), salt, pork hemoglobin, dextrose, acidity regulators: E500, E575, maltodextrin, lactose, antioxidants: E300, E301, flavorings, stabilizer E450, bamboo fiber, colorant E120, starter cultures, preservative E250. Seed decoration: flaxseed 3%, sesame seeds 3%, sunflower seeds 3%, gelatin, humectant: glycerin, antioxidant: citric acid, preservative E202.",sesame;soy,milk;sesame;soy,,sesame;soy,,milk,,disagreement,kg_only_prediction,lactose -> milk;sesame -> sesame;sesame seeds -> sesame;soy -> soy,,
29067091,Schinkenrotwurst brotzeit,"Schweinefleisch (84%), Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Pistazien (1%), Gewürze, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit",,tree_nut,,,,tree_nut,,disagreement,kg_only_prediction,pistazien -> tree_nut,,
00379403,Hunters Chicken,"Potato Wedges (46%) (Potato, Rapeseed Oil, Salt, Black Pepper), Cooked Marinated Chicken Breast (19%) (Chicken Breast, Rapeseed Oil, Potato Starch, Salt, Cornflour, Garlic Powder, Black Pepper), Tomato, Water, Tomato Sauce (Water, Sugar, Tomato Purée, Spirit Vinegar, Cornflour, Salt, Cinnamon, Cayenne Pepper), Mature Cheddar Cheese (2%) (Cows' _Milk_), Sugar, Worcester Sauce (Water, Spirit Vinegar, Sugar, Tamarind Extract, Onion, Garlic, Ginger, Concentrated Lemon Juice, Clove, Chilli), Cooked Beechwood Smoked Bacon (1.5%) (Pork, Salt, Antioxidant: Sodium Ascorbate; Preservative: Sodium Nitrite), Cane Molasses, Red Wine Vinegar, Onion, Cornflour, Rapeseed Oil, Soy Sauce (Water, _Soya_ Bean, Salt, Alcohol), Garlic Purée, Colour: Plain Caramel; Roasted _Barley_ Malt Extract, Smoke Flavourings, Gelling Agent: Pectin; Glucose Syrup, Yeast Extract, Salt, _Mustard_ Powder, Smoked Paprika.",milk;mustard;soy,milk;mustard;soy;wheat_gluten,,milk;mustard;soy,,wheat_gluten,,disagreement,kg_only_prediction,barley -> wheat_gluten;barley malt -> wheat_gluten;barley malt extract -> wheat_gluten;milk -> milk;mustard -> mustard;soy -> soy,,
0845561000485,Fried Chik'N With Gravy,"Fried chik'n: textured vegetable protein (soy protein isolate, wheat gluten, water for hydration), water, corn oil, egg whites, potato flakes. contains 2% or less of corn starch, hydrolyzed soy and corn protein, salt, oat fiber, torula yeast, mixed triglycerides from coconut oil, dextrose, natural and artificial flavors from non-meat sources, xanthan gum, locust bean gum, onion powder, maltodextrin, spices, disodium inosinate, disodium guanylate, sesame oil, autolyzed yeast extract, modified corn starch, soybean oil, wheat fiber, vitamins (niacinamide, calcium pantothenate, vitamin b1 [thiamin mononitrate], vitamin b6 [pyridoxine hydrochloride], vitamin b2 [riboflavin], vitamin b12 [cyanocobalamin]), hydrolyzed casein, smoke flavor, celery extract. gravy: water, modified corn starch, wheat flour, hydrolyzed corn protein, dextrose, hydrolyzed soy protein, sugar, autolyzed yeast extract, dried onion, salt, natural and artificial flavors from non-meat sources, disodium inosinate, disodium guanylate, torula yeast, maltodextrin.",celery;egg;sesame;soy;wheat_gluten,celery;egg;milk;sesame;soy;wheat_gluten,,celery;egg;sesame;soy;wheat_gluten,,milk,,disagreement,kg_only_prediction,casein -> milk;celery -> celery;egg -> egg;gluten -> wheat_gluten;oat -> wheat_gluten;sesame -> sesame;sesame oil -> sesame;soy -> soy;soy protein -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
