product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
02713445,graines de sésame,"Graines de SESAME*. *Issues de l'agriculture biologique. Risques de traces de gluten, fruits à coque, lait, soja. oeuf et arachides. CONSEILS D'UTILISATION Idéales pour agrémenter vos salades, pâtes à pains, biscuits...  VALEURS NUTRITIONNELLES POUR 100G :  Energie 573 Kcal  Matières grasses 49.6 g dont acides gras saturés 6.9 g Glucides 23.4 g dont sucres 0.3 g Fibres 11.8 g Protéines 17.7 g Sel 0.03 g",peanut;sesame,egg;peanut;sesame,milk;soy;tree_nut;wheat_gluten,peanut;sesame,,egg,,disagreement,kg_only_prediction,arachides -> peanut;graines de sesame -> sesame;oeuf -> egg;sesame -> sesame,fruits a coque -> tree_nut;gluten -> wheat_gluten;lait -> milk;soja -> soy,
0850004893043,,"Caprylic/capric triglyceride, Dried flowers, fragrance/parfum, prunus armeniaca (apricot) kernel oil, prunus amygdalus dulcis (sweet almond) oil, tocopherol (vitamin E)",tree_nut,tree_nut,,tree_nut,,,,exact_agreement,,almond -> tree_nut,,
0606541920380,Multi-Grain Bread,"Unbleached enriched flour [wheat flour, malted barley flour, niacin (vitamin b3), iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], water, brown sugar, brown rice, cornmeal, honey, vital wheat gluten, yeast, wheat bran, rolled oats. contains 2% or less of each of the following: buttermilk, black and white sesame seeds, salt, distilled vinegar, calcium sulfate, oat fiber, poppy seeds, cultured wheat flour, natural enzymes, zinc oxide, calcium pantothenate (vitamin b), cyanocobalamin (vitamin b12), pyridoxine hydrochloride (vitamin b6), ascorbic acid, soy lecithin, soy flour and soy oil.",sesame;soy;wheat_gluten,sesame;soy;wheat_gluten,,sesame;soy;wheat_gluten,,,,exact_agreement,,barley -> wheat_gluten;barley flour -> wheat_gluten;gluten -> wheat_gluten;oat -> wheat_gluten;oats -> wheat_gluten;sesame -> sesame;sesame seeds -> sesame;soy -> soy;soy flour -> soy;soy lecithin -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
0681131282611,Decadent oatmeal raisin cookies,"raisins (raisins, sunflower oil), wheat flour, rolled oats, margarine (vegetable oil [canola oil, cottonseed oil and/or soybean oil), palm oil, water, salt, mono-and diglycerides [mono-and diglycerides, tocopherols (antioxidant), ascorbic acid (antioxidant), citric acid (antioxidant}], soy lecithin [an emulsifier], natural flavor, annatto extract [color], turmeric oleoresin [color], vitamina palmitate), brown sugar, sugar, eggs, golden raisins (golden raisins,  sunflower oil, sulfur dioxide), water, invert syrup, honey, fructose, baking soda, cinnamon, natural vanilla % flavor, salt, contains eggs, wheat and %soy, may contain traces of milk, tree nuts, %% peanuts and sesame,",egg;soy;wheat_gluten,,egg;milk;peanut;sesame;soy;tree_nut;wheat_gluten,,egg;soy;wheat_gluten,,egg;soy;wheat_gluten,disagreement,svm_only_prediction,,eggs -> egg;milk -> milk;oats -> wheat_gluten;peanuts -> peanut;sesame -> sesame;soy -> soy;soy lecithin -> soy;soybean -> soy;tree nuts -> tree_nut;wheat -> wheat_gluten;wheat flour -> wheat_gluten,
3596710420834,Gaufrettes fraise,"Sirop de glucose-fructose, farine de BLÉ, stabilisant: glycérol, fraise en poudre 3.2% (équivalent 16% fruit) (purée de fraiseconcentrée 1,9%, maltodextrine), graisse de palme, huile de coco, émulsifiant: lécithines (SOJA), jaune d'OEUF en poudre, arôme naturel, sel, acidifiant: acide citrique, épaississant: pectines, dextrose, couleur: caramel ordinaire, agent de traitement de la farine: acide ascorbique. Traces éventuelles de lait et de fruits à coque.",egg;soy;wheat_gluten,egg;soy;wheat_gluten,milk;tree_nut,egg;soy;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;farine de ble -> wheat_gluten;jaune d oeuf -> egg;oeuf -> egg;soja -> soy,fruits a coque -> tree_nut;lait -> milk,
0041497043521,Shrimp,"SHRIMP, SALT, SODIUM TRIPOLYPHOSPHATE. COCKTAIL SAUCE: WATER, TOMATO PASTE, HORSE RADDISH, SUGAR, VINEGAR, SALT, SPICES, PRESERVATIVE (POTASSIUM SORBATE, SODIUM BENZOATE), XANTHAN GUM, FLAVOR AND COLOR.",crustaceans,crustaceans,,crustaceans,,,,exact_agreement,,shrimp -> crustaceans,,
9066001128700,Bergmilch,"Bergbauern Vollmilch 3,5% Fett, hocherhitzt, länger haltbar.",,,,,,,,exact_agreement,,,,
0606541922988,Milton's craft baker,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUNFLOWER OIL, GRAIN BLEND (CORN, OATS, WHEAT BRAN), WHOLE WHEAT FLOUR, SUGAR, SESAME SEEDS, POPPY SEEDS, SUGAR CANE SYRUP, SALT, MONOCALCIUM PHOSPHATE AMMONIUM BICARBONATE, SODIUM BICARBONATE, ENZYMES. ALLERGEN INFORMATION: CONTAINS WHEAT AND SESAME.",sesame;wheat_gluten,sesame;wheat_gluten,,sesame;wheat_gluten,,,,exact_agreement,,oats -> wheat_gluten;sesame -> sesame;sesame seeds -> sesame;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whole wheat -> wheat_gluten;whole wheat flour -> wheat_gluten,,
0077890370582,"Wegmans, fudgy & chewy brownie bite with chocolate chips","Sugar, enriched bleached wheat flour (bleached flour,niacin, iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid], vegetable oils (canola, palm, palm kernel and/or soybean oil), water, bittersweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin), whole eggs, cocoa (alkalized). contains 2% or less of the follwoing: salt, baking soda (leavening), artificial flavor.",egg;milk;soy;wheat_gluten,egg;milk;soy;wheat_gluten,,egg;milk;soy;wheat_gluten,,,,exact_agreement,,butter -> milk;eggs -> egg;soy -> soy;soy lecithin -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
8008696027808,Mix per pasta frolla,"Amido di mais, farina di mais, farina di riso, addensante: gomma di xanthan. Può contenere tracce di senape, soia e sesamo.",,,,,,,,exact_agreement,,,,
95188724439425613,"Red Lobster, Lobster Bisque, Bowl",undefined,,,,,,,,exact_agreement,,,,
0705016353446,iso 100 coca pebels,"hydrolyzed whey protein isolate, whey protein isolate, cocoa powder (processed with alkali), natural and artificial flavors, salt, potassium chloride, soy lecithin, sucralose, steviol glycosides (stevia)",milk;soy,milk;soy,,milk;soy,,,,exact_agreement,,soy -> soy;soy lecithin -> soy;whey -> milk;whey protein -> milk,,
3256224996804,"Bière blonde - 5,5° 6x25cl","Eau, malt d'orge*, malt de blé*, houblons*, coriandre *. *Ingrédient issu de l'agriculture biologique",wheat_gluten,wheat_gluten,,wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;malt d orge -> wheat_gluten;orge -> wheat_gluten,,
7613356197176,Nussmix Mélange de noix,"Cacahuètes, amandes, noisettes, noix de cajou, huile de tournesol, sel de cuisine.",peanut;tree_nut,peanut;tree_nut,,peanut;tree_nut,,,,exact_agreement,,cacahuetes -> peanut;noix -> tree_nut,,
4296243080497,שעועית לבנה ברוטב עגבניות,"סך השומנים (ארם) סר הפחמימות (גרם) מתוכנ: סוכרים (גרם) כפיות סוכר סיבים תזונתיים (גרם) חלבונים (גרם) לאחסן במקום מוצל ויבש - 100 גרם ב-100 גרם לאחר סינון פתיחה קלה 109 286 14,1 19 0 6,9 7,4 94 328 16,7 מווסת חומציות (E330)), רכיבים: שעועית לבנה (61%), רוטב עגבניות (39%( (מים, תרכיז עגבניות, סוכר, מלח, עמילן תירס, תבלינים, 5,4 1,25 1,6 6,1 זהירות שוליים חדים לאחר הפתיחה יש לשמור בקירור עד 3 ימים D BAUR 30-6-58 resalco,i 267",,,,,,,,exact_agreement,,,,
0859815002002,Caramel & peanut covered in milk chocolate the organic candy bar,"Organic milk chocolate (organic dried cane syrup, organic cocoa butter, organic whole milk powder, organic chocolate liquor, organic soy lecithin (emulsifier), organic vanilla), organic tapioca, organic peanuts, organic sugar, organic peanut butter, organic milk, organic milk butter, organic egg whites, and salt.",egg;milk;peanut;soy,egg;milk;peanut;soy,,egg;milk;peanut;soy,,,,exact_agreement,,butter -> milk;egg -> egg;milk -> milk;milk powder -> milk;peanut -> peanut;peanut butter -> peanut;peanuts -> peanut;soy -> soy;soy lecithin -> soy;whole milk -> milk,,
0078742181400,Pepperoni & Cheese Filled Sandwiches,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, tomato paste, reduced fat mozzarella cheese (pasteurized part-skim milk, non-fat milk, modified food starch*, cheese cultures, salt, vitamin a palmitate*, enzymes), pepperoni (pork and beef, salt, spices, dextrose, lactic acid starter culture, paprika oleoresin color, flavoring, sodium nitrite, bha antioxidants, bht antioxidants, citric acid antioxidants), hydrogenated soybean oil, palm oil (with lecithin, natural and artificial flavors, beta-carotene color), contains 2% or less of: vegetable shortening (palm oil and soybean oil), seasoned bread crumbs (enriched flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], dehydrated garlic, tomato powder, salt, dextrose, onion powder, maltodextrin, dehydrated parsley, corn syrup, sugar, citric acid, yeast, sodium stearoyl lactylate, calcium propionate [preservative]), whey, sugar, modified food starch, salt, garlic powder, dough conditioner blend (calcium sulfate, salt, l-cysteine monohydrochloride, garlic powder, tricalcium phosphate, enzymes), yeast, natural pepperoni flavor, onion powder, oregano, dried egg white, basil, soy flour, citric acid.",egg;milk;soy;wheat_gluten,egg;milk;soy;wheat_gluten,,egg;milk;soy;wheat_gluten,,,,exact_agreement,,barley -> wheat_gluten;barley flour -> wheat_gluten;egg -> egg;egg white -> egg;milk -> milk;skim milk -> milk;soy -> soy;soy flour -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,,
0700729051207,"Yamba Hummus, Hummus Classic","Chickpea, water, tahini (sesame paste), canola oil, olive oil, salt, garlic, citric acid, cultured dextrose, spices, guar gum.",sesame,sesame,,sesame,,,,exact_agreement,,sesame -> sesame;tahini -> sesame,,
4250481912644,Barr Cream Soda,"Wasser, Kohlensäure, Zucker, Aromen, Säuerungsmittel (Citronensäure), Süßungsmittel (Acesulfam K, Sucralose, Aspartam), Konservierungsstoff (Kaliumsorbat). Enthält eine Phenylalaninquelle.",,,,,,,,exact_agreement,,,,
7032069726242,Cheddar,"Pasteurisert _helmelk_ (97 %), salt (2 %), mikrobiell løype, startkulturer.",,,,,,,,exact_agreement,,,,
0193937000813,Spicy Mala Meteor Noodles,"Wheat Flour, Water, Salt, Sugar,, Soybean Oil, Soybeans, Wheat, Spices,, Dried Glucose, Caramel Color, Yeast, Extract, Sesame Oil, Sichuan Pepper-, corn, Malic Acid, Dried Cabbage, Dried, Garlic, Dried Carrot, Tomato Puree, Dried, Onion, Natural Flavors, Medium Chain, Triglyceride Oil., Contains: Wheat, Soy, Sesame.",sesame;soy;wheat_gluten,sesame;soy;wheat_gluten,,sesame;soy;wheat_gluten,,,,exact_agreement,,sesame -> sesame;sesame oil -> sesame;soy -> soy;soybean -> soy;soybeans -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
3760278490084,Moules de Bouchot,_Moules_ de Bouchot (Mytilus Edulis),molluscs,molluscs,,molluscs,,,,exact_agreement,,moules -> molluscs,,
0855569003029,Perfect Bar,"Organic peanut butter, organic honey, organic nonfat dry milk, organic dried whole egg powder, organic rice protein, organic flax seed oil, organic sunflower seed oil, organic sesame seed oil, organic olive oil, organic pumpkin seed oil, dried whole food powder (organic kale, organic flax seed, organic rose hip, organic orange, organic lemon, organic papaya, organic tomato, organic apple, organic alfalfa, organic celery, organic kelp, organic dulse, organic carrot, organic spinach).",celery;egg;milk;peanut;sesame,celery;egg;milk;peanut;sesame,,celery;egg;milk;peanut;sesame,,,,exact_agreement,,butter -> milk;celery -> celery;egg -> egg;milk -> milk;peanut -> peanut;peanut butter -> peanut;sesame -> sesame;sesame seed -> sesame,,
3061435001649,thon morceaux,"Thon Listao, eau, sel",fish,fish,,fish,,,,exact_agreement,,thon -> fish,,
0075391971581,4/6 Oz Squid Steaks,Squid,molluscs,molluscs,,molluscs,,,,exact_agreement,,squid -> molluscs,,
0815055011822,TONKOTSU RAMEN SPICY PORK FLAVORED NOODLE SOUP,"RAMEN NOODLES (WHEAT FLOUR, SHORTENING OIL, TAPIOCA STARCH, POTATO STARCH, SALT, SODIUM HEXAMETAPHOSPHATE, SODIUM HYDROGEN CARBONATE, MIXED TOCOPHEROL, GUAR GUM, RIBOFLAVIN),  SOUP SAUCE (WATER, NON-DAIRY CREAMER (GLUCOSE OR LACTOSE SYRUP, COCONUT OIL, PALM KERNEL OIL, CASEINATE, DIPOTASSIUM PHOSPHATE, MONO AND DIGLYCERIDES OF FATTY ACIDS, SODIUM POLYPHOSPHATE, SILICON DIOXIDE AND BETA CAROTENE), SOYBEAN OIL, SALT, SUGAR, SHALLOT AND GARLIC, SOY SAUCE POWDER (SOY SAUCE SOYBEAN, SALT AND ALCOHOL), DEXTRIN, SALT), SEASONINGS (SHALLOT, GARLIC, ONION AND WHITE RADISH), YEAST EXTRACT, GLUCOSE, SESAME OIL, DISODIUM INOSINATE AND DISODIUM GUANYLATE, ARTIFICIAL MEAT FLAVOR (NATURAL IDENTICAL FLAVORING, YEAST EXTRACT, SODIUM PHOSPHATE, INOSINATE GUANYLATE, MALTODEXTRIN, SALT, CITRIC ACID, ASCORBIC ACID), ARTIFICIAL MEAT STEW FLAVOR (TRIGLYCERIDE, TRIACETIN, NATURAL IDENTICAL FLAVORING), MUSHROOM, SODIUM LACTATE, SODIUM ACETATE, ARTIFICIAL CHICKEN FLAVOR (VEGETABLE OIL, TRIGLYCERIDE, NATURAL IDENTICAL FLAVORING, TOCOPHEROL), ARTIFICIAL FRIED SHALLOT FLAVOR, CARAMEL POWDER, XANTHAN GUM,  VEGETABLE (CORN, CARROT, GREEN ONION, SESAME,  CHILI OIL PACK  (SOYBEAN OIL, CHILI OIL, AND GINGER) _SOY_,  _WHEAT_, _DAIRY_, _SESAME_, _TREE NUT_ (_COCONUT_)",milk;sesame;soy;wheat_gluten,milk;sesame;soy;wheat_gluten,,milk;sesame;soy;wheat_gluten,,,,exact_agreement,,caseinate -> milk;lactose -> milk;sesame -> sesame;sesame oil -> sesame;soy -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
7036688010874,"Linda ellen's bakery, danish bread, chocolate","Wheat flour (malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), water, yeast, palm oil shortening, eggs, sugar, whole milk, natural flavor, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin added as an emulsifier, vanilla, natural flavor), salt, glaze (apricot juice, glucose, agar, calcium propionate).",egg;milk;soy;wheat_gluten,egg;milk;soy;wheat_gluten,,egg;milk;soy;wheat_gluten,,,,exact_agreement,,barley -> wheat_gluten;barley flour -> wheat_gluten;butter -> milk;eggs -> egg;milk -> milk;soy -> soy;soy lecithin -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whole milk -> milk,,
7891999004888,maionese vigor,"Agua, óleo vegetal de soja*, amido modificado, açúcar, vinagre, ovo integral pasteurizado, sal, suco de limão, conservador sorbato de potássio, estabilizante goma xantana, aromatizante, corante sintético idêntico ao natural betacaroteno, sequestrantes (EDTA cálcio dissódico e antioxidante TBHQ).",soy,soy,,soy,,,,exact_agreement,,soja -> soy,,
4311501021224,Klare Gemüsebrühe,"Jodiertes Speisesalz (Speisesalz, Kaliumjodat), Zucker, Maltodextrin, Stärke, 45% Zwiebeln, 2,2% Tomatenpulver, 2,2% Sellerie, Sonnenblumenöl, 1,5% Karotten, 1,0 % Lauch, Gewürze (enthalten Sellerie), Kräuter (enthalten Sellerie), natürliche Aromen (enthalten Sellerie), Karamellzuckersirup. Das Produkt kann Spuren von Ei, Gluten, Milch, Senf und Soja enthalten.",celery,celery,egg;milk;mustard;soy;wheat_gluten,celery,,,,exact_agreement,,sellerie -> celery,ei -> egg;gluten -> wheat_gluten;milch -> milk;senf -> mustard;soja -> soy,
4038413730302,Schuhbecks Rinderroulade mit Rotkohl,"Roulade 30% (Rindfleisch, Zwiebeln, Gewürzgurken (Branntweinessig, Süßstoff Saccharin), Schweinebauchspeck (Schweinefleisch, Kochsalz), Karotten, Gewürze (enthalten _SENF_), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Würze), Rotkohl, Kartoffeln, Apfel, _BUTTER_, modifizierte Stärke, Rotwein (enthält Sulfit), Speisesalz, Zucker, Gewürze (enthalten _SENF_, _SELLERIE_), Kräuter, Maltodextrin, Glucosesirup, Karamellzucker, Verdickungsmittel: Xanthan, Säuerungsmittel: Citronensäure, Säureregulator: Natriumcarbonat, Natriumacetat; Antioxidationsmittel: Ascorbinsäure",celery;mustard,celery;milk;mustard,,celery;mustard,,milk,,disagreement,kg_only_prediction,butter -> milk;sellerie -> celery;senf -> mustard,,sulfit -> sulphites
3033610087960,Saumon fumé Le Bio Délicat,"Saumon Atlantique bio (Salmo salar), sel.",fish,fish,,fish,,,,exact_agreement,,saumon -> fish,,
8718309920784,Cajun Hunter,"arachides*j graines de courge*, miel*, noix de cajou* 10%, aman( 8,75%, mélange dépices* 3,75% (paprika*, sel, ail*, poivre noir*, oignon*, origaf, thym*, piment cayenne*, piment oiseau*. NL Inqredlënten: pinda's*, pompoenpitten*, hcning?; cashewnoten* 1 amandelen* 8,75%, kruiden mir 3,75% (paprika*, zout, knoflook*, zwarte ui*, oregano*, ti cayennepeper*) bird's eye",tree_nut,peanut;tree_nut,,tree_nut,,peanut,,disagreement,kg_only_prediction,arachides -> peanut;noix -> tree_nut,,
0200155525056,Schwäbischer Linseneintopf,"Wasser, Linsen*(17%), Gemüse - mischung*(Karotten*, Lauch*, SELLERIE* - 9%), Kartoffeln*, Sonnenblumenöl*, SENF mittelscharf*, Petersilie*, Meersalz, Knoblauch*, Lorbeer*, Pfeffer* *aus kontrolliert biologischer Landwirtschaft. Kann Spuren von Gluten, Nüssen und Soja enthalten. Ingrédients: eau, lentilles (17%), assortiment de légumes*(carottes*, poireaux*, CÉLERI* - 9%), pommes de terre* huile de tournesol*, MOUTARDE forte*, persil, sel de mer, ail*, feuilles de laurier*, poivre* issu de l'agriculture biologique; Peut contenir des traces de gluten, de noix et de soja. FR + DE-ÖKO-037 BIO nach EG-Oko-Verordnung EU-/Nicht-EU-Landwirtschaft Agriculture de l'UE/non UE Durchsch Valeurs Energie Fett davon g Dont Kohlen davon Ze Elweiß P OPE Salz/Sa",celery,celery;mustard,soy;tree_nut;wheat_gluten,celery,,mustard,,disagreement,kg_only_prediction,celeri -> celery;moutarde -> mustard;sellerie -> celery;senf -> mustard,gluten -> wheat_gluten;noix -> tree_nut;soja -> soy,
